id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price
50384637,One Bedroom Suite- Hotel Spero,303137606,,Downtown/Civic Center,37.7852,-122.41239,Private room,335
50384670,Mobility/Hearing Accessible Serenity Suite,303137606,,Downtown/Civic Center,37.78549,-122.41061,Private room,285
50384733,"Mobility/Hearing Accessible King Room, Tub",303137606,,Downtown/Civic Center,37.78696,-122.41056,Private room,185
50392940,COZY UPDATED STUDIO NEAR FISHERMAN’S WHARF,387801231,,Russian Hill,37.80587,-122.420876,Entire home/apt,95
50395604,Lovely Studio Condo in San Francisco's North Beach,26694047,,North Beach,37.80139,-122.41135,Entire home/apt,110
50396652,Artful Victorian in the Valencia Corridor,9838978,,Mission,37.7522,-122.42348,Entire home/apt,140
50397434,Wild San Francisco Parrots and Ocean View,41581863,,Inner Sunset,37.74962,-122.47204,Entire home/apt,350
50418118,SUNNY GARDEN APT - SEPARATE ENTRANCE SLEEPS 2 to 3,407320253,,Inner Richmond,37.77989,-122.47629,Entire home/apt,141
50429144,41upSFSU-lakeshore spacious 1bd/1ba w/garden view,131200418,,Lakeshore,37.72955,-122.48955,Private room,55
50443166,1-BR + Den/Office in the Heart of the Mission,16064491,,Mission,37.75098,-122.41063,Entire home/apt,99
50444103,Private Garden Studio Retreat or Remote Office,1393654,,Bernal Heights,37.74435,-122.41311,Entire home/apt,162
50452457,43SFSU/Lakeshore/one cozy quiet private rm n entry,131200418,,Lakeshore,37.72992,-122.4892,Private room,50
50460894,Happy peaceful one bedroom apartment with view,130007762,,Haight Ashbury,37.76631,-122.44762,Entire home/apt,200
50488310,Wyndham Deluxe 1BR ApartHotel #14 - Walk to DF!,5805679,,Downtown/Civic Center,37.78782,-122.4138,Entire home/apt,585
50488642,Spacious Private Ensuite & Balcony,407298390,,Marina,37.80023,-122.42666,Private room,122
50489340,Orange Village Hostel - Full Size Bed w/Bathroom,76841544,,Downtown/Civic Center,37.78504,-122.41254,Private room,89
50489368,(B) Furnished Efficiency Studio near Union Square,190158687,,Chinatown,37.79063,-122.40867,Entire home/apt,65
50509087,Stunning luxury condo with best views in SF!,2093773,,Financial District,37.79711,-122.39907,Entire home/apt,602
50509136,Comfy San Francisco home with spacious backyard,85311667,,Outer Mission,37.73061,-122.44156,Entire home/apt,100
50509845,Room w/ Private Bath and Private Separate Entrance,408076375,,Excelsior,37.72303,-122.42702,Private room,62
50527012,"★★★★★Modern Victorian..Penthouse,,Hi Wlk Score,Dwntwn, Many Local Stores & Restaurants",24776510,,South of Market,37.77072,-122.42143,Entire home/apt,174
50540365,Studio loft in SOMA,503596,,South of Market,37.77914,-122.40725,Entire home/apt,128
50547275,#ID1326 Sunny room for 1-2 near Union Sq/Downtown,267895362,,Nob Hill,37.78943,-122.41943,Private room,60
50547559,#aF1326 Private room for 1-2 near UnionSq/Downtown,267895362,,Nob Hill,37.78931,-122.41987,Private room,50
50547744,#lT1326 Twin Size private room @hacknsleep,267895362,,Nob Hill,37.79083,-122.41759,Private room,47
50549243,Hayes Valley 1bd Victorian House - Ideal Location,737738,,Western Addition,37.77315,-122.42634,Entire home/apt,189
50574629,Private apartment in the heart of San Francisco!,19074501,,South of Market,37.77361,-122.41809,Entire home/apt,108
50575841,"Modern 2 BR, 2 Bath, Private Entrance, Safe Area",26932354,,Noe Valley,37.75052,-122.42542,Private room,155
50586461,Private room in Inviting Lower Haight duplex near Alamo Square Park,375204509,,Western Addition,37.77468,-122.43075,Private room,152
50586486,Private room in Inviting Lower Haight duplex near Alamo Square Park,375204509,,Western Addition,37.77548,-122.42883,Private room,139
50586512,Private room in Inviting Lower Haight duplex near Alamo Square Park,375204509,,Western Addition,37.77514,-122.42911,Private room,156
50586526,Private room in Inviting Lower Haight duplex near Alamo Square Park,375204509,,Western Addition,37.77507,-122.42869,Private room,147
50596228,SPACIOUS  NEW APARTMENT by Presidio Park,163722561,,Inner Richmond,37.78438,-122.4721,Entire home/apt,118
50602113,565 Page St · Renovated Lower Haight apartment with great patio,375204509,,Western Addition,37.77371,-122.43042,Entire home/apt,365
50617578,Private Bedroom Special in Bayview,27123550,,Bayview,37.73288,-122.38755,Private room,50
50618497,Private Guests suite w/Ocean View,264577957,,Outer Sunset,37.75577,-122.50599,Entire home/apt,119
50621199,Lovely Studio/ 1 Bedroom in Russian Hill.,371841329,,Nob Hill,37.79306,-122.419228,Entire home/apt,140
50622262,Fanciful Fortress Noe Valley,8585109,,Noe Valley,37.74278,-122.43433,Private room,85
50623131,Orange Village Hostel - Twin Beds w/Bathroom,76841544,,Downtown/Civic Center,37.78113,-122.4156,Private room,85
50623567,Orange Village Hostel - Triple Bed w/Bathroom,76841544,,Downtown/Civic Center,37.785835,-122.411598,Private room,98
50623787,Orange Village Hostel - Queen Bed w/Bathroom,76841544,,Downtown/Civic Center,37.78542,-122.41077,Private room,98
50639618,Central sunny apartment — 24th Street BART,704593,,Bernal Heights,37.74698,-122.42122,Private room,121
50643410,"Convenient location, super market transp. near by",9219277,,Parkside,37.74418,-122.47424,Private room,50
50647094,Beautiful Modern SF Luxury Home 4bd/3ba Safe&Gated,96565648,,Outer Mission,37.71813,-122.44329,Entire home/apt,417
50658852,Classic meets contemporary in quiet mission flat,2949919,,Mission,37.757,-122.40815,Private room,160
50663591,"Spacious, central 2BR/2BA -views, garden & parking",2484584,,Castro/Upper Market,37.75708,-122.43756,Entire home/apt,391
50679278,Large Art Filled Suite next to the Painted Ladies!,704771,,Western Addition,37.77864,-122.43146,Private room,128
50680388,Safe location and good neighbors 1b1b nearby SFSU,375082226,,Ocean View,37.72185,-122.4656,Private room,55
50680917,Stunning views from the Richmond Crows Nest,721061,,Outer Richmond,37.77583,-122.50276,Entire home/apt,95
50681643,Cozy and stylish studio in downtown San Francisco,1218853,,South of Market,37.7798,-122.41034,Entire home/apt,100
50728175,BRAND NEW luxury Castro condo w/comfy beds,8609116,,Castro/Upper Market,37.76455,-122.43016,Entire home/apt,232
50730080,4 bdrm Flat in the Heart of the City-4KingBeds!,409952387,,Haight Ashbury,37.7704,-122.44283,Entire home/apt,271
50733860,Adorable 1 bedroom guesthouse with patio,259056393,,Potrero Hill,37.7575,-122.40179,Entire home/apt,136
50733943,PINE KLUB- Private bed/bth in Top Location W/ Yard,4743387,,Nob Hill,37.78961,-122.41551,Private room,80
50749922,"Space, light, epic views and easy parking",15376205,,Bayview,37.71425,-122.38943,Private room,53
50757553,Downtown SF Corner Bay Room,64692265,,South of Market,37.78077,-122.4071,Private room,51
50770499,Lovely 1-Bedroom Rental with Patio in Hip Mission,347434681,,Western Addition,37.77064,-122.42554,Entire home/apt,119
50793241,31D- Cozy Room Fits 2 near Glen Park BARTT,106820066,,Bernal Heights,37.73195,-122.42827,Private room,62
50799581,Adorable private studio with kitchen. Free parking,405598639,,Outer Mission,37.72613,-122.44654,Entire home/apt,111
50806403,"Sunny Top Floor 2Br Flat, 2 blocks to Dolores park",4096859,,Mission,37.76568,-122.42577,Entire home/apt,400
50826010,Hayes Valley Flat in the Heart of San Francisco,410863411,,Western Addition,37.77395,-122.42404,Entire home/apt,300
50830186,Lower Haight Tower Unit,6782071,,Western Addition,37.77146,-122.42919,Entire home/apt,120
50832759,Cozy PRIVATE Getaway in the heart of Noe Valley,1422894,,Noe Valley,37.74798,-122.42827,Entire home/apt,132
50834115,Harry potter theme private room near ocean beach,189949162,,Outer Sunset,37.74574,-122.50511,Private room,70
50857229,Lovely studio with scenic view of the Bay,194618130,,Financial District,37.79557,-122.39739,Entire home/apt,100
50875485,Private Room with Ensuite,407298390,,Marina,37.800919,-122.425812,Private room,107
50876053,Private 4-Bed room with Ensuite,407298390,,Marina,37.80002,-122.42535,Private room,155
50876471,Bright 1-bedroom in a residential SFH,22742594,,Bayview,37.73029,-122.38405,Private room,50
50878000,Beautiful Private Home 1 block from Union Street.,340517859,,Marina,37.79921,-122.43437,Entire home/apt,150
50880610,Modern 1-Bd Apt in Trendy Hayes Valley + Amenities,25079039,,Downtown/Civic Center,37.77772,-122.41834,Entire home/apt,145
50896231,"Great location Castro/Mission Dolores 3 br, 2 ba",20900027,,Mission,37.76651,-122.42593,Entire home/apt,215
50896872,Sunny 2-bedroom modern condo in Yerba Buena,154633349,,Financial District,37.78698,-122.40001,Entire home/apt,200
50901173,Lovely Garden Flat in Victorian Building,75975367,,Western Addition,37.78408,-122.44227,Entire home/apt,181
50904287,Secluded Home with Views of Skyline and Twin Peaks,353525007,,Bernal Heights,37.74541,-122.4085,Entire home/apt,428
50917829,Backyard Guest House in San Francisco,411734403,,Ocean View,37.71566,-122.45728,Entire home/apt,70
50920396,1bd/1ba Cole valley classic spacious Victorian apt,131200418,,Haight Ashbury,37.76467,-122.44816,Entire home/apt,98
50923567,San Francisco Jewel,3980939,,Outer Richmond,37.77238,-122.5,Entire home/apt,499
50924495,Comfortable Room in Inner Sunset for Women Only,137211962,,Inner Sunset,37.76316,-122.47305,Private room,45
50940300,"Large artistic space, epic views and easy parking",15376205,,Bayview,37.71651,-122.38939,Private room,107
50941872,Spacious 2 bedroom in the heart of San Francisco,411961924,,Mission,37.7633,-122.41745,Entire home/apt,317
50971449,VINTAGE SUNNY POTRERO HILL  1 BR flat,74125906,,Potrero Hill,37.75544,-122.4009,Entire home/apt,94
50998419,Bernal Bungalow  2 Bd/2 Ba 30day min- New Listing,78625540,,Bernal Heights,37.73856,-122.41591,Entire home/apt,138
51023575,Wolfie Design Airbnb,374199076,,Inner Richmond,37.77932,-122.44743,Entire home/apt,229
51027324,Cozy bedroom in the Mission — 24th Street BART,704593,,Bernal Heights,37.74715,-122.42096,Private room,79
51044188,Smiles await! SanFrancisco Pet-Friendly Apt w Yard,412979963,,Outer Richmond,37.777756,-122.478989,Entire home/apt,136
51045180,My lovely apartment has everything for comfort st,383468034,,South of Market,37.78497,-122.39276,Entire home/apt,125
51050512,Private Suite +Garage By Golden Gate Park and UCSF,10556833,,Inner Sunset,37.76176,-122.45366,Entire home/apt,144
51065674,Lovely 2 Bedroom Apt in SF- Mins from Golden Gate!,413175220,,Outer Richmond,37.7842,-122.48576,Entire home/apt,122
51068814,Lovely private room with private bath downtown SF,413202606,,Downtown/Civic Center,37.78822,-122.41392,Private room,63
51069509,❤3 Bedrooms/Kitchen/Near bus and bart/❤,50148154,,Excelsior,37.73044,-122.40853,Entire home/apt,198
51072832,~Lovely private room with private bath downtown SF,413202606,,Nob Hill,37.79029,-122.4134,Private room,57
51072868,"Lovely private room in cozy, bright apt downtown",413202606,,Nob Hill,37.79031,-122.41319,Private room,54
51073190,"~New!~ Bright, Private room downtown SF",413248077,,Downtown/Civic Center,37.78898,-122.41524,Private room,66
51073288,"~New~ Bright, Private room downtown SF",413248077,,Downtown/Civic Center,37.78834,-122.41379,Private room,64
51087652,Noe Valley Gem,8177674,,Noe Valley,37.74611,-122.42495,Entire home/apt,135
51090438,Grand San Francisco Guest Room at the Ritz-Carlton,90713895,,Chinatown,37.791687,-122.407021,Private room,656
51106622,Urban Oasis in the Mission,11515755,,Mission,37.75821,-122.41447,Entire home/apt,236
51112553,New remodeled master bedroom suite near Castrol,58958473,,Castro/Upper Market,37.76596,-122.43699,Entire home/apt,95
51130197,"Renovated w/ free parking, 2br 2.5ba unit.",23195510,,Parkside,37.74506,-122.47155,Entire home/apt,170
51139076,Economy Queen Room w/Shared Bathroom,413848519,,Downtown/Civic Center,37.77615,-122.42273,Private room,88
51147127,Beautiful Liberty Hill Apartment btwn Noe & Castro,5846973,,Noe Valley,37.75426,-122.43098,Entire home/apt,193
51152647,Charming garden retreat,61184414,,Excelsior,37.71865,-122.43728,Entire home/apt,95
51154623,MESSAGE FOR BEST RATES | Superlative San Francisco Studio at the St. Regis,90713895,,Financial District,37.78613,-122.40147,Private room,681
51171028,Standard Queen in Haight-Ashbury Boutique Hotel,413946516,,Haight Ashbury,37.77333,-122.43793,Private room,219
51171654,Standard Double in Haight-Ashbury Boutique Hotel,413946516,,Western Addition,37.77327,-122.43686,Private room,183
51172223,Premium Two Queen in Haight-Ashbury Hotel,413946516,,Haight Ashbury,37.7714,-122.43869,Private room,277
51172285,Marina Tranquility,78305879,,Marina,37.80549,-122.43932,Entire home/apt,599
51172351,Haight Ashbury Room in Boutique Hotel,413946516,,Haight Ashbury,37.77196,-122.4383,Private room,318
51172461,Deluxe Two Queen in Haight-Ashbury Boutique Hotel,413946516,,Western Addition,37.77166,-122.43671,Private room,267
51172867,Standard Two Twin in Haight-Ashbury Boutique Hotel,413946516,,Western Addition,37.77345,-122.43716,Private room,221
51173285,Two Double in Haight-Ashbury Boutique Hotel,413946516,,Western Addition,37.77141,-122.43709,Private room,263
51191662,"Spacious, Contemporary 2Br/2Ba next to Twin Peaks!",38882580,,West of Twin Peaks,37.72622,-122.46395,Entire home/apt,289
51194667,Incredible Location! *Steps to Dolores Park*,366519169,,Castro/Upper Market,37.76121,-122.42845,Private room,50
51199210,Beautiful downtown San Francisco apartment,122922522,,South of Market,37.78555,-122.39549,Entire home/apt,140
51234136,Condo near Golden Gate Park,5489002,,Inner Richmond,37.77497,-122.47474,Entire home/apt,200
51246228,Beautiful Victorian 2Bed 1 Bath with deck.,106443340,,Russian Hill,37.80143,-122.41829,Entire home/apt,165
51248658,Elegant Noe Valley/Glen Park private suite,414925801,,Glen Park,37.73894,-122.42749,Entire home/apt,113
51248918,NEW Urban San Fransisco Furnished Studio!,306258018,,Downtown/Civic Center,37.78369,-122.40913,Entire home/apt,150
51250970,Peaceful Mid-Century Modern 3 bd in San Francisco,8030315,,Excelsior,37.72523,-122.40763,Entire home/apt,287
51263194,MESSAGE FOR BEST RATES | Famous Union Square Hotel,90713895,,Downtown/Civic Center,37.786995,-122.412544,Private room,229
51280287,Lovely 2 Bedroom Apt in the Heart of San Francisco,415252234,,Haight Ashbury,37.77196,-122.44098,Entire home/apt,276
51285501,San Francisco Central Lux Condo,42073821,,Downtown/Civic Center,37.77807,-122.42024,Entire home/apt,295
51285544,"Casa Cosco, Bright Mission/Bernal FULL apartment",266184542,,Noe Valley,37.74329,-122.42444,Entire home/apt,120
51285891,Cheerful 1 bedroom in residential house Twin Peaks,340699161,,Twin Peaks,37.7556,-122.45389,Private room,115
51287594,Unique Share/Potrero Hilltop Vu! 30 day/EZ Parking,225799725,,Potrero Hill,37.75772,-122.40078,Private room,58
51312294,"Stylish, Private 2 BD near Golden Gate Park/Bridge",32096000,,Inner Richmond,37.77871,-122.45766,Entire home/apt,264
51324102,Quintessential SF! 2BR w/ Patio & Panoramic Views,34289429,,North Beach,37.80235,-122.40533,Entire home/apt,329
51327141,"Luxury NY Loft, Downtown SF, Pet & Work Friendly",14890500,,South of Market,37.78255,-122.40878,Entire home/apt,225
51331068,$ 2 MILLION DOLLAR | LUXURY HOME | A+ LOCATION,387919801,,Lakeshore,37.73613,-122.48777,Entire home/apt,690
51331893,Pacific Heights Studio! Peaceful & Light-filled Delight. Walkscore 97!,415729144,,Pacific Heights,37.79462,-122.42822,Entire home/apt,96
51341006,Gorgeous modern bedroom with private bathroom,10538570,,West of Twin Peaks,37.73399,-122.45361,Private room,60
51341129,Hayes Valley Bright Flat,20153147,,Western Addition,37.7755,-122.42937,Entire home/apt,110
51341671,Gorgeous Modern Bright Bedroom w/ fast WIFI,10538570,,West of Twin Peaks,37.73398,-122.45504,Private room,63
51347666,Nob Hill - Queen Room with Shared Bathroom,93035834,,Chinatown,37.79288,-122.40765,Private room,85
51348251,Hotel Bijou - Superior Queen,266321575,,Downtown/Civic Center,37.7834,-122.40939,Private room,134
51348923,Hotel Bijou - Superior Two Double Beds,266321575,,Downtown/Civic Center,37.7837,-122.41067,Private room,152
51360562,"Perfect Apartment, Lots of natural light",9632192,,Western Addition,37.77403,-122.42372,Entire home/apt,100
51386434,Parkside Suite w/ Pvt Entrace Steps from GG Park,6067096,,Outer Sunset,37.76315,-122.47813,Entire home/apt,116
51387279,Modern Studio Minimal Living Maximum Lifestyle 202,253575857,,Nob Hill,37.78959,-122.42,Private room,120
51387925,Modern Studio Minimal Living Maximum Lifestyle 203,253575857,,Nob Hill,37.79105,-122.42021,Entire home/apt,120
51402752,Beautiful 3bd Hayes Valley apartment,5261264,,Western Addition,37.77572,-122.42632,Entire home/apt,185
51403713,Modern Studio Minimal Living Maximum Lifestyle 303,253575857,,Nob Hill,37.79108,-122.42006,Entire home/apt,120
51409857,Modern Studio Minimal Living Maximum Lifestyle 204,253575857,,Nob Hill,37.79114,-122.41806,Entire home/apt,128
51432250,The Elegant Edwardian! Walk to Golden Gate Park!,56658434,,Inner Richmond,37.7767,-122.47044,Entire home/apt,371
51433637,Modern Studio Minimal Living Maximum Lifestyle 304,253575857,,Nob Hill,37.7918,-122.4198,Entire home/apt,128
51433945,Modern Studio Minimal Living Maximum Lifestyle 404,253575857,,Nob Hill,37.78971,-122.41877,Entire home/apt,128
51434772,Gorgeous private 2 bed apt with garden and view!,5846973,,Noe Valley,37.75429,-122.43053,Entire home/apt,184
51438281,Modern Studio Minimal Living Maximum Lifestyle 405,253575857,,Nob Hill,37.78956,-122.41879,Entire home/apt,120
51438517,Modern Studio Minimal Living Maximum Lifestyle 403,253575857,,Nob Hill,37.79134,-122.41988,Entire home/apt,120
51438696,Modern Studio Minimal Living Maximum Lifestyle 401,253575857,,Nob Hill,37.79169,-122.4194,Entire home/apt,120
51450305,Amazing location + views in this updated 4 bedroom,416701497,,Haight Ashbury,37.77159,-122.43774,Entire home/apt,395
51452051,Quaint 2 bedroom in the Heart of Marina District,416717900,,Marina,37.80204,-122.43944,Entire home/apt,257
51452104,Fully furnished 2 bedroom apartment,236978,,Mission,37.76185,-122.417,Entire home/apt,195
51453206,Victorian Vacation,8585109,,Noe Valley,37.74247,-122.43413,Private room,85
51453486,North beach apt with garden,416732309,,North Beach,37.80459,-122.412,Entire home/apt,950
51453977,Private room in 3/2 Victorian flat,14200913,,Castro/Upper Market,37.76157,-122.43162,Private room,113
51455509,Brand new 3 bedrooms 2 baths flat on ground floor,373512008,,Parkside,37.74085,-122.47848,Entire home/apt,395
51457836,2447-Warm & relaxed Sunset home close to beach&Zoo,416770913,,Parkside,37.74023,-122.50056,Entire home/apt,153
51473651,Palm Trees private room near Ocean Beach Zoo GGPK,189949162,,Outer Sunset,37.74619,-122.50609,Private room,68
51478151,SF Embarcadero Waterfront,416951845,,South of Market,37.78854,-122.39074,Entire home/apt,185
51485704,Private Cozy Studio w/ a Bathroom & a kitchenette,21329080,,Potrero Hill,37.76440426,-122.394555,Entire home/apt,65
51487267,Phoenix 2 Queen Beds Room,417026253,,Downtown/Civic Center,37.78232,-122.41727,Private room,233
51487586,Outstanding Private Bedroom and Bath-Best Location,417028425,,Western Addition,37.77162,-122.42873,Private room,65
51488127,Top-Rated OCEANFRONT condo+VIEW+Balcony,1339470,,Outer Richmond,37.77184,-122.50904,Entire home/apt,185
51489740,3000n - 4B3B Ground Unit near HW1 SFSU Stonestown,396251035,,Lakeshore,37.73152,-122.4784,Entire home/apt,219
51494774,"**Luxury Studio-New Building Near Bay-Gym,Hot Tub!",350862525,,Financial District,37.78901,-122.3929,Entire home/apt,118
51505215,"New 1 Bd/1Ba Pacific Heights, Amazing location!",346212466,,Pacific Heights,37.792068,-122.440948,Entire home/apt,275
51507331,Private in-law in a beautiful SF Victorian,1448674,,Western Addition,37.77854,-122.43814,Private room,349
51508029,Orange Village Hostel -Full Size Bed w/shared bath,76841544,,Downtown/Civic Center,37.78505,-122.4127,Private room,78
51516309,Spacious Studio with City View and Free Gym Access,194618130,,Financial District,37.79744,-122.39948,Entire home/apt,100
51517301,Alamo Square Park 2 bedroom,303118342,,Western Addition,37.77554,-122.4366,Entire home/apt,135
51524836,Private guest suite A,264577957,,Outer Sunset,37.75708,-122.50444,Entire home/apt,125
51524837,Modern Studio Minimal Living Maximum Lifestyle 313,253575857,,Nob Hill,37.78986,-122.42032,Entire home/apt,120
51541759,Modern Studio Minimal Living Maximum Lifestyle 406,253575857,,Nob Hill,37.79101,-122.42011,Entire home/apt,120
51541922,Modern Studio Minimal Living Maximum Lifestyle 407,253575857,,Nob Hill,37.78953,-122.41823,Entire home/apt,120
51542075,Newly constructed furnished 2 bdr Castro apartment,80788271,,Castro/Upper Market,37.76088,-122.44177,Entire home/apt,130
51560014,Beautiful furnished 1 large bedroom + office,122922522,,Financial District,37.78694,-122.39689,Entire home/apt,140
51560963,Luxe Private SF Getaway in the Heart of Alamo/NOPA,353152177,,Western Addition,37.776592,-122.443512,Entire home/apt,157
51564246,Bedroom in classic San Francisco home,147072937,,Bernal Heights,37.74418,-122.41756,Private room,63
51564352,Modern Studio Minimal Living Maximum Lifestyle 409,253575857,,Nob Hill,37.79162,-122.41811,Entire home/apt,120
51564723,Modern Studio Minimal Living Maximum Lifestyle 402,253575857,,Nob Hill,37.79129,-122.41819,Private room,120
51576880,Cozy modern style 1 Bedroom apartment,23719876,,Nob Hill,37.79019,-122.42018,Private room,160
51581993,Private 1-bedroom w/ patio and separate entrance,213405283,,Glen Park,37.73423,-122.43103,Entire home/apt,115
51586846,Spacious 3-bedroom unit in the Mission Dist.,330309110,,Mission,37.75788,-122.40979,Entire home/apt,400
51594258,San Francisco One Bedroom near South of Market (SoMa) Neighborhood,22541573,,South of Market,37.77677,-122.41632,Entire home/apt,215
51618250,Prime Marina Location!,56877804,,Marina,37.80007,-122.43172,Entire home/apt,175
51621733,Bed in 6-Bed Mixed Dorm with Ensuite & Balcony,407298390,,Marina,37.80185,-122.4265,Shared room,38
51621893,Bed in 6-Bed Mixed Dorm with Ensuite,407298390,,Marina,37.80178,-122.4267,Shared room,37
51621975,Bed in 4-Bed Mixed Dorm with Ensuite & Balcony,407298390,,Marina,37.80188,-122.42533,Shared room,200
51622113,Bed in 4-Bed Female dorm with Ensuite & Balcony,407298390,,Marina,37.80017,-122.42528,Shared room,41
51622182,Bed in 4-Bed Female dorm with Ensuite,407298390,,Marina,37.79985,-122.42511,Shared room,38
51623431,"Large House, Stunning Garden near Golden Gate Park",17911454,,Outer Sunset,37.75627,-122.48344,Entire home/apt,308
51634361,"Comfy, Sunny room w/King bed, TV & Gorgeous Views",29665662,,Bayview,37.72909,-122.38244,Private room,80
51635116,"Comfy, Sunny room w/Queen bed & Gorgeous Views",29665662,,Bayview,37.72947,-122.38405,Private room,80
51644224,9C - Peaceful Bedroom near Shops CCSF BART Freeway,332547377,,Ocean View,37.72154,-122.45014,Private room,40
51644697,"Modern, cozy studio",59830634,,Potrero Hill,37.76039,-122.38896,Entire home/apt,65
51651392,1 BR/1 Bth with stellar views in the heart of SF,164865515,,Twin Peaks,37.758827,-122.44735,Private room,95
51667317,9A - Peaceful Bedroom near Shops CCSF BART Freeway,332547377,,Ocean View,37.72165,-122.45006,Private room,40
51667419,9B - Peaceful Bedroom near Shops CCSF BART Freeway,332547377,,Ocean View,37.72177,-122.45183,Private room,45
51667484,9D - Peaceful Bedroom near Shops CCSF BART Freeway,332547377,,Outer Mission,37.7222,-122.4498,Private room,40
51669425,Central and modern Union Square SF condo - 1BR,96697376,,Chinatown,37.79093,-122.40573,Entire home/apt,250
51686121,Beautiful SoMa Unit with view of Bay Bridge,30665982,,South of Market,37.78638,-122.39002,Entire home/apt,179
51686251,Modern 1BR w/Laundry & Rooftop terrace in SoMa,163251048,,Financial District,37.78741,-122.40079,Entire home/apt,319
51687779,Luxury 2BR /Full Kitchen and Gym near Yerba Buena,163251048,,Financial District,37.786,-122.40266,Entire home/apt,429
51692858,Castro Mid-Century Private Bedroom & Bathroom,34563933,,Castro/Upper Market,37.76521,-122.43727,Private room,199
51696988,Sunlit Centrally Located SF Studio,1264861,,Haight Ashbury,37.77491,-122.43989,Entire home/apt,138
51697211,Bright & Large Private King Bedroom w/Workstation,43918217,,Inner Sunset,37.7656,-122.4553,Private room,100
51698965,Spacious Private King Room w/ Direct Garden Access,43918217,,Inner Sunset,37.76545,-122.45354,Private room,90
51725511,Luxury 1 bedroom unit,90828719,,Crocker Amazon,37.70959,-122.43903,Entire home/apt,150
51737149,Cozy Private Queen Room in Cole Valley,43918217,,Inner Sunset,37.76518,-122.45359,Private room,77
51745488,Sonder at FOUND Union Square | Bunk Room,219930816,,Downtown/Civic Center,37.784,-122.40811,Private room,108
51745827,Sonder at FOUND Union Square | Double Twin Room,219930816,,Downtown/Civic Center,37.78556,-122.41025,Private room,108
51745961,"SF ""Starter"" Private Full Room in Large Flat",43918217,,Inner Sunset,37.7651,-122.45377,Private room,70
51746625,Sonder at FOUND Union Square | King Room,219930816,,Downtown/Civic Center,37.78604,-122.40864,Private room,109
51746773,Sonder at FOUND Union Square | Queen Room,219930816,,Downtown/Civic Center,37.78389,-122.40988,Private room,108
51746953,Sonder at FOUND Union Square | Double Bunk Room,219930816,,Downtown/Civic Center,37.78564,-122.41016,Private room,108
51754361,Work/Live/Play! 2BD/2BA Victorian Condo w/ Parking,187400738,,Mission,37.758614,-122.419846,Entire home/apt,352
51756252,Modern Studio Minimal Living Maximum Lifestyle 206,253575857,,Nob Hill,37.79014,-122.42028,Entire home/apt,120
51756326,Modern Studio Minimal Living Maximum Lifestyle 207,253575857,,Nob Hill,37.79137,-122.42009,Entire home/apt,120
51764799,Modern Studio Minimal Living Maximum Lifestyle 309,253575857,,Nob Hill,37.79135,-122.42008,Entire home/apt,120
51764941,Modern Studio Minimal Living Maximum Lifestyle 308,253575857,,Nob Hill,37.78968,-122.41891,Entire home/apt,120
51765398,Modern Studio Minimal Living Maximum Lifestyle 307,253575857,,Nob Hill,37.79169,-122.41803,Entire home/apt,120
51766004,Modern Studio Minimal Living Maximum Lifestyle 301,253575857,,Nob Hill,37.78958,-122.41844,Entire home/apt,120
51771657,Chinatown Micro Private Room w/2 Beds @ Fun Hostel,329072,,Chinatown,37.79253,-122.40444,Private room,85
51786319,Spacious and modern 2 bedroom in Pacific Heights,103875421,,Western Addition,37.79017,-122.42232,Entire home/apt,550
51786971,Boutique large studio in NoPa San Francisco,416919348,,Haight Ashbury,37.77335,-122.44489,Entire home/apt,225
51787922,Studio centrally located in SF,419532249,,Marina,37.79755,-122.42441,Entire home/apt,115
51789768,Modern Studio Minimal Living Maximum Lifestyle 408,253575857,,Nob Hill,37.79182,-122.41872,Entire home/apt,120
51789905,Modern Studio Minimal Living Maximum Lifestyle 410,253575857,,Nob Hill,37.79099,-122.42037,Entire home/apt,120
51789989,Modern Studio Minimal Living Maximum Lifestyle 411,253575857,,Nob Hill,37.79095,-122.42008,Entire home/apt,120
51790054,Modern Studio Minimal Living Maximum Lifestyle 412,253575857,,Nob Hill,37.79181,-122.41823,Entire home/apt,120
51790100,Modern Studio Minimal Living Maximum Lifestyle 413,253575857,,Nob Hill,37.7899,-122.42016,Entire home/apt,120
51790196,Modern Studio Minimal Living Maximum Lifestyle 302,253575857,,Nob Hill,37.79169,-122.41943,Entire home/apt,120
51790253,Modern Studio Minimal Living Maximum Lifestyle 305,253575857,,Nob Hill,37.7913,-122.41806,Entire home/apt,120
51790330,Modern Studio Minimal Living Maximum Lifestyle 306,253575857,,Nob Hill,37.78983,-122.41976,Entire home/apt,120
51790394,Modern Studio Minimal Living Maximum Lifestyle 310,253575857,,Nob Hill,37.7902,-122.42019,Entire home/apt,120
51790474,Modern Studio Minimal Living Maximum Lifestyle 312,253575857,,Nob Hill,37.79145,-122.41974,Entire home/apt,120
51790541,Modern Studio Minimal Living Maximum Lifestyle 208,253575857,,Nob Hill,37.79146,-122.42015,Entire home/apt,120
51790636,Modern Studio Minimal Living Maximum Lifestyle 205,253575857,,Nob Hill,37.79159,-122.42035,Entire home/apt,120
51790724,Modern Studio Minimal Living Maximum Lifestyle 211,253575857,,Nob Hill,37.79141,-122.41843,Entire home/apt,120
